,建物名,レンタルタイプ,住所,立地1,立地2,立地3,築年数,建物高さ,階,賃料,管理費,"敷/礼/保証/敷引,償却",間取り,専有面積
2146,京成押上線 京成立石駅 4階建 築31年,賃貸マンション,東京都葛飾区東立石２,京成押上線/京成立石駅 歩10分,京成押上線/四ツ木駅 歩13分,京成本線/青砥駅 歩22分,築31年,4階建,3階,5.9万円,-,5.9万円/-/-/-,ワンルーム,29.09m
2147,グレースハイム,賃貸マンション,東京都葛飾区東立石２,京成押上線/京成立石駅 歩10分,京成押上線/四ツ木駅 歩13分,京成本線/青砥駅 歩24分,築31年,4階建,3階,5.9万円,-,5.9万円/-/-/-,ワンルーム,29.09m
2148,グレースハイム,賃貸マンション,東京都葛飾区東立石２,京成押上線/京成立石駅 歩10分,京成押上線/四ツ木駅 歩13分,京成本線/青砥駅 歩24分,築31年,4階建,4階,5.9万円,-,5.9万円/-/-/-,ワンルーム,25.78m
2149,京成押上線 京成立石駅 4階建 築30年,賃貸マンション,東京都葛飾区立石２,京成押上線/京成立石駅 歩10分,京成本線/お花茶屋駅 歩16分,京成押上線/四ツ木駅 歩14分,築30年,4階建,3階,5.9万円,-,5.9万円/-/-/-,ワンルーム,29.09m
2150,ＯＣＴＡＶＥ　新小岩,賃貸アパート,東京都葛飾区新小岩３,ＪＲ総武線/新小岩駅 歩12分,None,None,築23年,2階建,2階,5.7万円,2000円,5.7万円/-/-/-,1K,21.85m
2151,ＪＲ総武線 新小岩駅 2階建 築27年,賃貸アパート,東京都葛飾区東新小岩４,ＪＲ総武線/新小岩駅 歩10分,None,None,築27年,2階建,2階,5.9万円,-,5.9万円/-/-/-,1K,28.56m
2152,堀切グリーンハイツ,賃貸マンション,東京都葛飾区堀切６,京成本線/堀切菖蒲園駅 歩9分,東京メトロ千代田線/綾瀬駅 歩25分,東武伊勢崎線/堀切駅 歩26分,築30年,3階建,3階,5.9万円,-,-/-/-/-,2K,28.2m
2153,レオパレスリバーサイド西水元,賃貸アパート,東京都葛飾区西水元６,ＪＲ常磐線/亀有駅 バス25分 (バス停)西水元６丁目 歩4分,None,None,築10年,2階建,1階,5.5万円,4000円,-/5.5万円/-/-,1K,23.61m
2154,レオパレスリバーサイド西水元,賃貸アパート,東京都葛飾区西水元６,ＪＲ常磐線/亀有駅 バス25分 (バス停)西水元６丁目 歩4分,None,None,築10年,2階建,1階,5.55万円,4000円,-/5.55万円/-/-,1K,23.61m
2155,レオパレスリバーサイド西水元,賃貸アパート,東京都葛飾区西水元６,ＪＲ常磐線/亀有駅 バス25分 (バス停)西水元６丁目 歩4分,None,None,築10年,2階建,1階,5.55万円,4000円,-/5.55万円/-/-,1K,23.61m
2156,レオパレスリバーサイド西水元,賃貸アパート,東京都葛飾区西水元６,ＪＲ常磐線/亀有駅 バス25分 (バス停)西水元６丁目 歩4分,None,None,築10年,2階建,2階,5.85万円,4000円,-/5.85万円/-/-,1K,28.02m
2157,ＪＲ総武線快速 新小岩駅 4階建 築30年,賃貸マンション,東京都葛飾区西新小岩５,ＪＲ総武線快速/新小岩駅 歩20分,ＪＲ総武線快速/新小岩駅 バス8分 (バス停)平井大橋 歩2分,None,築30年,4階建,3階,5.9万円,-,5.9万円/-/-/-,1DK,26.5m
2158,ローゼット新小岩,賃貸マンション,東京都葛飾区西新小岩５,ＪＲ総武線/新小岩駅 歩20分,京成押上線/八広駅 歩27分,京成押上線/四ツ木駅 歩20分,築30年,4階建,3階,5.9万円,-,5.9万円/-/-/-,1DK,26.5m
2159,スカイハイツ山口,賃貸アパート,東京都葛飾区東新小岩７,ＪＲ総武線/新小岩駅 歩13分,京成押上線/京成立石駅 歩25分,京成押上線/四ツ木駅 歩29分,築31年,2階建,1階,5.9万円,-,5.9万円/-/-/-,1K,26m
2160,スカイハイツ山口,賃貸アパート,東京都葛飾区東新小岩７,ＪＲ総武線/新小岩駅 歩13分,京成押上線/京成立石駅 歩25分,京成押上線/四ツ木駅 歩29分,築31年,2階建,1階,5.9万円,-,5.9万円/-/-/-,1K,25.92m
2161,スカイハイツ山口,賃貸アパート,東京都葛飾区東新小岩７,ＪＲ総武線/新小岩駅 歩13分,京成押上線/京成立石駅 歩25分,京成押上線/四ツ木駅 歩29分,築31年,2階建,1階,5.9万円,-,5.9万円/-/-/-,1K,25.92m
2162,スカイハイツ山口,賃貸アパート,東京都葛飾区東新小岩７,ＪＲ総武線/新小岩駅 歩13分,京成押上線/京成立石駅 歩25分,京成押上線/四ツ木駅 歩29分,築31年,2階建,1階,6万円,-,6万円/-/-/-,1K,25m
2163,スカイハイツ山口,賃貸アパート,東京都葛飾区東新小岩７,ＪＲ総武線/新小岩駅 歩13分,京成押上線/京成立石駅 歩25分,京成押上線/四ツ木駅 歩29分,築31年,2階建,2階,6.3万円,-,6.3万円/-/-/-,1K,25.92m
2164,スカイハイツ山口,賃貸アパート,東京都葛飾区東新小岩７,ＪＲ総武線/新小岩駅 歩13分,京成押上線/京成立石駅 歩25分,京成押上線/四ツ木駅 歩29分,築31年,2階建,1階,6.3万円,-,-/-/-/-,1K,25m
2165,グレース立石,賃貸マンション,東京都葛飾区立石２,京成押上線/京成立石駅 歩8分,京成本線/青砥駅 歩24分,京成押上線/四ツ木駅 歩15分,築29年,3階建,3階,5.5万円,4000円,5.5万円/-/-/-,2K,25.92m
2166,ＪＲ総武線 新小岩駅 2階建 築31年,賃貸アパート,東京都葛飾区東新小岩７,ＪＲ総武線/新小岩駅 歩11分,京成押上線/京成立石駅 歩25分,京成押上線/四ツ木駅 歩30分,築31年,2階建,1階,5.9万円,-,5.9万円/-/-/-,1K,25.92m
2167,グレースハイム,賃貸マンション,東京都葛飾区立石２,京成押上線/京成立石駅 歩10分,京成押上線/四ツ木駅 歩12分,京成本線/お花茶屋駅 歩13分,築31年,4階建,4階,5.9万円,-,5.9万円/-/-/-,ワンルーム,25.78m
2168,ミオテゾーロ,賃貸マンション,東京都葛飾区東金町１,ＪＲ常磐線/金町駅 歩4分,京成金町線/京成金町駅 歩5分,京成金町線/柴又駅 歩25分,築12年,3階建,2階,5.7万円,2000円,5.7万円/-/-/-,1K,25.44m
2169,ミオテゾーロ,賃貸マンション,東京都葛飾区東金町１,ＪＲ常磐線/金町駅 歩4分,京成金町線/京成金町駅 歩5分,京成金町線/柴又駅 歩25分,築12年,3階建,2階,5.8万円,2000円,5.8万円/-/-/-,1K,25.44m
2170,京成本線 京成高砂駅 2階建 築48年,賃貸アパート,東京都葛飾区鎌倉３,京成本線/京成高砂駅 歩8分,北総線/新柴又駅 歩7分,京成金町線/柴又駅 歩10分,築48年,2階建,1階,5.8万円,1000円,5.8万円/5.8万円/-/-,1DK,25.2m
2171,カーサ大塚,賃貸アパート,東京都葛飾区鎌倉３,京成本線/京成高砂駅 歩8分,北総線/新柴又駅 歩7分,京成金町線/柴又駅 歩10分,築48年,2階建,1階,5.8万円,1000円,5.8万円/5.8万円/-/-,1DK,25.2m
2172,プライムハイツ,賃貸マンション,東京都葛飾区東金町６,ＪＲ常磐線/金町駅 歩8分,京成金町線/京成金町駅 歩11分,None,築30年,3階建,3階,5.7万円,2000円,5.7万円/-/-/-,1K,25.16m
2173,ＪＲ常磐線 金町駅 4階建 築5年,賃貸マンション,東京都葛飾区東金町５,ＪＲ常磐線/金町駅 歩15分,京成金町線/京成金町駅 歩15分,None,築5年,4階建,1階,5.5万円,4000円,-/-/-/-,1K,24.53m
2174,ＪＲ常磐線 金町駅 4階建 築5年,賃貸マンション,東京都葛飾区東金町５,ＪＲ常磐線/金町駅 歩15分,京成金町線/京成金町駅 歩15分,None,築5年,4階建,3階,5.9万円,4000円,-/-/-/-,1K,24.53m
2175,サイプレスガーデン,賃貸マンション,東京都葛飾区柴又５,北総線/新柴又駅 歩4分,京成本線/京成小岩駅 歩12分,京成金町線/柴又駅 歩12分,築14年,3階建,2階,5.7万円,2000円,5.7万円/-/-/-,1K,24.3m
2176,Kハイム,賃貸マンション,東京都葛飾区高砂３,京成本線/京成高砂駅 歩7分,京成金町線/柴又駅 歩16分,京成本線/青砥駅 歩20分,築28年,3階建,2階,5.7万円,2000円,5.7万円/-/-/-,1K,24.3m
2177,京成本線 青砥駅 1階建 築40年,賃貸アパート,東京都葛飾区青戸３,京成本線/青砥駅 歩3分,京成押上線/京成立石駅 歩14分,北総線/京成高砂駅 歩20分,築40年,1階建,1階,5.9万円,-,5.9万円/5.9万円/-/-,1K,24.19m
2178,アイプロガーデン青戸,賃貸アパート,東京都葛飾区青戸３,京成本線/青砥駅 歩3分,京成押上線/京成立石駅 歩12分,京成本線/お花茶屋駅 歩17分,築40年,1階建,1階,5.9万円,-,5.9万円/5.9万円/-/-,1K,24.19m
2179,ヤツキマンション,賃貸マンション,東京都葛飾区柴又１,京成金町線/柴又駅 歩5分,京成本線/京成高砂駅 歩7分,北総線/新柴又駅 歩15分,築17年,4階建,1階,5.7万円,2000円,5.7万円/5.7万円/-/-,1K,23.78m
2180,アムールグリーン,賃貸アパート,東京都葛飾区四つ木４,京成押上線/四ツ木駅 歩9分,京成押上線/八広駅 歩17分,京成押上線/京成立石駅 歩20分,築7年,2階建,1階,5.5万円,4000円,-/5.5万円/-/-,1K,23.18m
2181,京成押上線 四ツ木駅 2階建 築7年,賃貸アパート,東京都葛飾区四つ木４,京成押上線/四ツ木駅 歩9分,京成本線/青砥駅 歩19分,京成押上線/八広駅 歩16分,築7年,2階建,1階,5.5万円,4000円,5.5万円/5.5万円/-/-,1K,23.18m
2182,エタニコーポ,賃貸マンション,東京都葛飾区東新小岩５,ＪＲ総武線快速/新小岩駅 歩7分,ＪＲ総武線/小岩駅 歩39分,京成押上線/京成立石駅 歩32分,築41年,3階建,1階,5.9万円,-,5.9万円/-/-/-,ワンルーム,22.31m
2183,エタニコーポ,賃貸マンション,東京都葛飾区東新小岩５,ＪＲ総武線快速/新小岩駅 歩7分,ＪＲ総武線/小岩駅 歩39分,京成押上線/京成立石駅 歩32分,築41年,3階建,2階,6万円,-,6万円/-/-/-,1K,23.14m
2184,エタニコーポ,賃貸マンション,東京都葛飾区東新小岩５,ＪＲ総武線快速/新小岩駅 歩7分,ＪＲ総武線/小岩駅 歩39分,京成押上線/京成立石駅 歩32分,築41年,3階建,2階,6.2万円,-,-/-/-/-,1K,22.31m
2185,エタニコーポ,賃貸マンション,東京都葛飾区東新小岩５,ＪＲ総武線快速/新小岩駅 歩7分,ＪＲ総武線/小岩駅 歩39分,京成押上線/京成立石駅 歩32分,築41年,3階建,3階,6.2万円,-,-/-/-/-,ワンルーム,22.31m
2186,ラジェルスアオト,賃貸マンション,東京都葛飾区高砂１,京成本線/青砥駅 歩10分,京成本線/京成高砂駅 歩17分,京成押上線/青砥駅 歩12分,築13年,3階建,3階,5.9万円,-,-/-/-/-,1K,22.68m
2187,ラジェルスアオト,賃貸マンション,東京都葛飾区高砂１,京成本線/青砥駅 歩10分,京成本線/京成高砂駅 歩17分,京成押上線/青砥駅 歩12分,築13年,3階建,2階,6万円,-,-/-/-/-,1K,22.68m
2188,ラジェルスアオト,賃貸マンション,東京都葛飾区高砂１,京成本線/青砥駅 歩10分,京成本線/京成高砂駅 歩17分,京成押上線/青砥駅 歩12分,築13年,3階建,2階,6万円,2000円,-/-/-/-,1K,22.68m
2189,ラジェルスアオト,賃貸マンション,東京都葛飾区高砂１,京成本線/青砥駅 歩10分,京成本線/京成高砂駅 歩17分,京成押上線/青砥駅 歩12分,築13年,3階建,2階,6万円,2000円,-/-/-/-,1K,22.68m
2190,ラジェルスアオト,賃貸マンション,東京都葛飾区高砂１,京成本線/青砥駅 歩10分,京成本線/京成高砂駅 歩17分,京成押上線/青砥駅 歩12分,築13年,3階建,2階,6.2万円,2000円,-/-/-/-,1K,22.68m
2191,ラジェルスアオト,賃貸マンション,東京都葛飾区高砂１,京成本線/青砥駅 歩10分,京成本線/京成高砂駅 歩17分,京成押上線/青砥駅 歩12分,築13年,3階建,3階,6.5万円,2000円,-/-/-/-,1K,22.68m
2192,ＪＲ常磐線 金町駅 3階建 新築,賃貸アパート,東京都葛飾区東金町４,ＪＲ常磐線/金町駅 歩12分,京成金町線/京成金町駅 歩14分,None,新築,3階建,1階,5.6万円,3000円,5.6万円/-/-/-,1K,20.4m
2193,ＪＲ常磐線 金町駅 3階建 新築,賃貸アパート,東京都葛飾区東金町４,ＪＲ常磐線/金町駅 歩12分,京成金町線/京成金町駅 歩14分,None,新築,3階建,2階,5.7万円,3000円,5.7万円/-/-/-,1K,22.22m
2194,キャピタルプラザ,賃貸アパート,東京都葛飾区東新小岩１,ＪＲ総武線/新小岩駅 歩6分,ＪＲ総武線/平井駅 歩29分,None,築25年,3階建,3階,5.4万円,5000円,5.4万円/5.4万円/-/-,ワンルーム,21.87m
2195,ＪＲ総武線 新小岩駅 3階建 築25年,賃貸マンション,東京都葛飾区東新小岩１,ＪＲ総武線/新小岩駅 歩6分,ＪＲ総武線/平井駅 歩29分,京成押上線/京成立石駅 歩34分,築25年,3階建,3階,5.4万円,5000円,5.4万円/5.4万円/-/-,ワンルーム,21.87m
2196,キャッスルマンション立石,賃貸マンション,東京都葛飾区立石４,京成押上線/京成立石駅 歩1分,京成本線/青砥駅 歩14分,京成本線/お花茶屋駅 歩18分,築27年,8階建,6階,5.4万円,5000円,5.4万円/5.4万円/-/-,1K,19.58m
2197,キャッスルマンション立石,賃貸マンション,東京都葛飾区立石４,京成押上線/京成立石駅 歩1分,京成本線/青砥駅 歩14分,京成本線/お花茶屋駅 歩18分,築27年,8階建,8階,5.5万円,5000円,-/-/-/-,1K,18.2m
2198,キャッスルマンション立石,賃貸マンション,東京都葛飾区立石４,京成押上線/京成立石駅 歩1分,京成本線/青砥駅 歩14分,京成本線/お花茶屋駅 歩18分,築27年,8階建,8階,5.6万円,5000円,-/-/-/-,1K,18.2m
2199,シトラスハウス金町,賃貸アパート,東京都葛飾区金町３,京成金町線/京成金町駅 歩8分,ＪＲ常磐線/金町駅 歩9分,北総線/新柴又駅 歩27分,新築,3階建,1階,5.6万円,3000円,5.6万円/-/-/-,1K,21.57m
2200,シトラスハウス金町,賃貸アパート,東京都葛飾区金町３,京成金町線/京成金町駅 歩8分,ＪＲ常磐線/金町駅 歩9分,北総線/新柴又駅 歩27分,新築,3階建,1階,5.9万円,3000円,5.9万円/5.9万円/-/-,1K,21.57m
2201,スターハイツ,賃貸アパート,東京都葛飾区新小岩１,ＪＲ総武線/新小岩駅 歩7分,ＪＲ総武線/平井駅 歩25分,None,築30年,2階建,2階,5.8万円,1000円,5.8万円/5.8万円/-/-,ワンルーム,21.1m
2202,ＪＲ総武線 新小岩駅 2階建 築30年,賃貸アパート,東京都葛飾区新小岩１,ＪＲ総武線/新小岩駅 歩7分,ＪＲ総武線/平井駅 歩25分,None,築30年,2階建,2階,5.8万円,1000円,5.8万円/5.8万円/-/-,ワンルーム,21.1m
2203,LE　GRAND(ルグラン),賃貸アパート,東京都葛飾区堀切２,京成本線/堀切菖蒲園駅 歩6分,東武伊勢崎線/堀切駅 歩18分,京成本線/お花茶屋駅 歩16分,新築,3階建,1階,5.6万円,3000円,5.6万円/5.6万円/-/-,1K,21.09m
2204,LE　GRAND(ルグラン),賃貸アパート,東京都葛飾区堀切２,京成本線/堀切菖蒲園駅 歩6分,東武伊勢崎線/堀切駅 歩18分,京成本線/お花茶屋駅 歩16分,新築,3階建,1階,5.9万円,3000円,-/-/-/-,1K,21.09m
2205,LE　GRAND(ルグラン),賃貸アパート,東京都葛飾区堀切２,京成本線/堀切菖蒲園駅 歩6分,東武伊勢崎線/堀切駅 歩18分,京成本線/お花茶屋駅 歩16分,新築,3階建,1階,5.9万円,3000円,-/-/-/-,1K,21.09m
2206,LE　GRAND(ルグラン),賃貸アパート,東京都葛飾区堀切２,京成本線/堀切菖蒲園駅 歩6分,東武伊勢崎線/堀切駅 歩18分,京成本線/お花茶屋駅 歩16分,新築,3階建,1階,5.9万円,3000円,-/-/-/-,1K,21.09m
2207,LE　GRAND(ルグラン),賃貸アパート,東京都葛飾区堀切２,京成本線/堀切菖蒲園駅 歩6分,東武伊勢崎線/堀切駅 歩18分,京成本線/お花茶屋駅 歩16分,新築,3階建,1階,5.9万円,3000円,-/-/-/-,1K,20.94m
2208,LE　GRAND(ルグラン),賃貸アパート,東京都葛飾区堀切２,京成本線/堀切菖蒲園駅 歩6分,東武伊勢崎線/堀切駅 歩18分,京成本線/お花茶屋駅 歩16分,新築,3階建,2階,6万円,3000円,-/-/-/-,1K,21.09m
2209,LE　GRAND(ルグラン),賃貸アパート,東京都葛飾区堀切２,京成本線/堀切菖蒲園駅 歩6分,東武伊勢崎線/堀切駅 歩18分,京成本線/お花茶屋駅 歩16分,新築,3階建,2階,6万円,3000円,-/-/-/-,1K,21.09m
2210,LE　GRAND(ルグラン),賃貸アパート,東京都葛飾区堀切２,京成本線/堀切菖蒲園駅 歩6分,東武伊勢崎線/堀切駅 歩18分,京成本線/お花茶屋駅 歩16分,新築,3階建,2階,6万円,3000円,-/-/-/-,1K,20.94m
2211,LE　GRAND(ルグラン),賃貸アパート,東京都葛飾区堀切２,京成本線/堀切菖蒲園駅 歩6分,東武伊勢崎線/堀切駅 歩18分,京成本線/お花茶屋駅 歩16分,新築,3階建,3階,6.1万円,3000円,-/-/-/-,1K,21.09m
2212,LE　GRAND(ルグラン),賃貸アパート,東京都葛飾区堀切２,京成本線/堀切菖蒲園駅 歩6分,東武伊勢崎線/堀切駅 歩18分,京成本線/お花茶屋駅 歩16分,新築,3階建,3階,6.1万円,3000円,-/-/-/-,1K,21.09m
2213,京成本線 堀切菖蒲園駅 3階建 新築,賃貸アパート,東京都葛飾区堀切２,京成本線/堀切菖蒲園駅 歩6分,東武伊勢崎線/堀切駅 歩19分,京成本線/お花茶屋駅 歩17分,新築,3階建,1階,5.6万円,3000円,5.6万円/5.6万円/-/-,1K,21.09m
2214,サザンビル,賃貸マンション,東京都葛飾区青戸３,京成押上線/青砥駅 歩1分,京成押上線/京成立石駅 歩15分,京成本線/京成高砂駅 歩17分,築26年,4階建,3階,5.7万円,2000円,-/-/-/-,ワンルーム,17.82m
2215,ＪＲ常磐線 金町駅 2階建 築14年,賃貸アパート,東京都葛飾区柴又３,ＪＲ常磐線/金町駅 歩14分,京成金町線/柴又駅 歩10分,京成金町線/京成金町駅 歩13分,築14年,2階建,1階,5.55万円,3500円,-/-/-/-,1K,20.68m
2216,バティール鎌倉,賃貸アパート,東京都葛飾区鎌倉４,京成本線/京成小岩駅 歩8分,北総線/新柴又駅 歩9分,京成本線/京成高砂駅 歩20分,築12年,3階建,2階,5.7万円,2000円,5.7万円/-/-/-,1K,20.55m
2217,ＪＲ常磐線 金町駅 2階建 築16年,賃貸アパート,東京都葛飾区東金町４,ＪＲ常磐線/金町駅 歩9分,京成金町線/京成金町駅 歩13分,京成金町線/柴又駅 歩30分,築16年,2階建,2階,5.6万円,3000円,-/-/-/-,1K,20.28m
2218,リ・サイドII,賃貸アパート,東京都葛飾区新宿６,ＪＲ常磐線/金町駅 歩12分,京成金町線/京成金町駅 歩13分,ＪＲ常磐線/亀有駅 歩37分,築4年,2階建,1階,5.6万円,3000円,5.6万円/-/-/-,1K,20.2m
2219,リ・サイドII,賃貸アパート,東京都葛飾区新宿６,ＪＲ常磐線/金町駅 歩12分,京成金町線/京成金町駅 歩13分,ＪＲ常磐線/亀有駅 歩37分,築4年,2階建,1階,5.7万円,3000円,5.7万円/-/-/-,1K,20.2m
2220,レインボーハイツ柴又,賃貸アパート,東京都葛飾区柴又１,京成本線/京成高砂駅 歩7分,京成金町線/柴又駅 歩7分,京成金町線/京成高砂駅 歩7分,築11年,2階建,1階,5.7万円,2000円,5.7万円/-/-/-,1K,20m
2221,レオパレスゴールドストーン,賃貸アパート,東京都葛飾区高砂１,京成押上線/青砥駅 歩14分,None,None,築13年,2階建,1階,5.5万円,4000円,-/5.5万円/-/-,1K,19.87m
2222,レオパレスゴールドストーン,賃貸アパート,東京都葛飾区高砂１,京成押上線/青砥駅 歩14分,None,None,築13年,2階建,2階,7.05万円,4000円,-/7.05万円/-/-,1K,19.87m
2223,京成本線 京成高砂駅 2階建 築11年,賃貸アパート,東京都葛飾区柴又１,京成本線/京成高砂駅 歩8分,京成金町線/柴又駅 歩8分,None,築11年,2階建,1階,5.7万円,2000円,5.7万円/-/-/-,ワンルーム,19.8m
2224,ツリービュー四つ木,賃貸アパート,東京都葛飾区四つ木３,京成押上線/四ツ木駅 歩12分,京成本線/堀切菖蒲園駅 歩17分,京成本線/お花茶屋駅 歩18分,築4年,3階建,1階,5.6万円,3000円,5.6万円/5.6万円/-/-,ワンルーム,19.51m
2225,ツリービュー四つ木,賃貸アパート,東京都葛飾区四つ木３,京成押上線/四ツ木駅 歩12分,京成本線/堀切菖蒲園駅 歩17分,京成本線/お花茶屋駅 歩18分,築4年,3階建,3階,5.9万円,3000円,5.9万円/-/-/-,ワンルーム,17.15m
2226,京成押上線 四ツ木駅 3階建 築4年,賃貸アパート,東京都葛飾区四つ木３,京成押上線/四ツ木駅 歩12分,京成本線/堀切菖蒲園駅 歩17分,京成本線/お花茶屋駅 歩18分,築4年,3階建,1階,5.6万円,3000円,-/-/-/-,ワンルーム,19.51m
2227,京成押上線 四ツ木駅 3階建 築4年,賃貸アパート,東京都葛飾区四つ木３,京成押上線/四ツ木駅 歩12分,京成本線/堀切菖蒲園駅 歩17分,京成本線/お花茶屋駅 歩18分,築4年,3階建,3階,5.9万円,3000円,5.9万円/-/-/-,ワンルーム,17.15m
2228,ツリービュー四つ木,賃貸アパート,東京都葛飾区東四つ木３,京成押上線/四ツ木駅 歩12分,京成押上線/八広駅 歩13分,京成押上線/京成立石駅 歩20分,築4年,3階建,1階,5.6万円,3000円,5.6万円/5.6万円/-/-,ワンルーム,19.51m
2229,シャトレファミール,賃貸マンション,東京都葛飾区東四つ木４,京成押上線/京成立石駅 歩7分,京成押上線/四ツ木駅 歩10分,京成押上線/青砥駅 歩23分,築28年,3階建,3階,5.4万円,5000円,5.4万円/-/-/-,ワンルーム,19.27m
2230,シャトレファミール,賃貸マンション,東京都葛飾区東四つ木４,京成押上線/京成立石駅 歩7分,京成押上線/四ツ木駅 歩10分,京成押上線/青砥駅 歩23分,築28年,3階建,2階,5.4万円,5000円,-/-/-/-,ワンルーム,19.27m
2231,シャトレファミール,賃貸マンション,東京都葛飾区東四つ木４,京成押上線/京成立石駅 歩7分,京成押上線/四ツ木駅 歩10分,京成押上線/青砥駅 歩23分,築28年,3階建,3階,5.4万円,5000円,-/-/-/-,ワンルーム,19.27m
2232,京成押上線 京成立石駅 3階建 築28年,賃貸アパート,東京都葛飾区東四つ木４,京成押上線/京成立石駅 歩10分,京成押上線/四ツ木駅 歩11分,ＪＲ総武線/新小岩駅 バス11分 (バス停)忍橋 歩2分,築28年,3階建,3階,5.4万円,5000円,-/-/-/-,ワンルーム,19.27m
2233,京成押上線 京成立石駅 3階建 築28年,賃貸アパート,東京都葛飾区東四つ木４,京成押上線/京成立石駅 歩10分,京成押上線/四ツ木駅 歩11分,ＪＲ総武線/新小岩駅 バス11分 (バス停)忍橋 歩2分,築28年,3階建,2階,5.4万円,5000円,-/-/-/-,ワンルーム,19.27m
2234,京成押上線 京成立石駅 3階建 築28年,賃貸アパート,東京都葛飾区東四つ木４,京成押上線/京成立石駅 歩10分,京成押上線/四ツ木駅 歩11分,ＪＲ総武線/新小岩駅 バス11分 (バス停)忍橋 歩2分,築28年,3階建,3階,5.4万円,5000円,-/-/-/-,ワンルーム,19.27m
2235,ベルハイム中川,賃貸マンション,東京都葛飾区亀有２,ＪＲ常磐線/亀有駅 歩8分,京成本線/京成高砂駅 歩30分,京成金町線/京成金町駅 歩27分,築28年,3階建,2階,5.7万円,2000円,5.7万円/-/-/-,ワンルーム,19.26m
2236,ベルハイム中川,賃貸マンション,東京都葛飾区亀有２,ＪＲ常磐線/亀有駅 歩8分,京成本線/京成高砂駅 歩30分,京成金町線/京成金町駅 歩27分,築28年,3階建,3階,5.8万円,2000円,5.8万円/-/-/-,ワンルーム,19.26m
2237,ＪＲ常磐線 亀有駅 3階建 築29年,賃貸マンション,東京都葛飾区亀有２,ＪＲ常磐線/亀有駅 歩8分,京成本線/青砥駅 歩24分,京成本線/お花茶屋駅 歩25分,築29年,3階建,2階,5.7万円,2000円,5.7万円/-/-/-,ワンルーム,19.26m
2238,ＪＲ常磐線 亀有駅 3階建 築29年,賃貸マンション,東京都葛飾区亀有２,ＪＲ常磐線/亀有駅 歩8分,京成本線/青砥駅 歩24分,京成本線/お花茶屋駅 歩25分,築29年,3階建,3階,5.8万円,2000円,5.8万円/-/-/-,ワンルーム,19.26m
2239,グラン・アイリス,賃貸アパート,東京都葛飾区堀切４,京成本線/堀切菖蒲園駅 歩4分,東武伊勢崎線/堀切駅 歩14分,京成本線/京成関屋駅 歩19分,築2年,3階建,1階,5.6万円,3000円,-/-/-/-,ワンルーム,19.13m
2240,グラン・アイリス,賃貸アパート,東京都葛飾区堀切４,京成本線/堀切菖蒲園駅 歩4分,東武伊勢崎線/堀切駅 歩14分,京成本線/京成関屋駅 歩19分,築2年,3階建,1階,6万円,-,-/-/-/-,ワンルーム,19.13m
2241,パークスペクティブ四つ木,賃貸アパート,東京都葛飾区四つ木４,京成押上線/四ツ木駅 歩14分,京成本線/お花茶屋駅 歩15分,東武伊勢崎線/鐘ヶ淵駅 歩27分,新築,3階建,2階,5.6万円,3000円,-/-/-/-,ワンルーム,17.69m
2242,パークスペクティブ四つ木,賃貸アパート,東京都葛飾区四つ木４,京成押上線/四ツ木駅 歩14分,京成本線/お花茶屋駅 歩15分,東武伊勢崎線/鐘ヶ淵駅 歩27分,新築,3階建,2階,5.6万円,3000円,-/-/-/-,ワンルーム,16.67m
2243,京成本線 堀切菖蒲園駅 2階建 新築,賃貸アパート,東京都葛飾区堀切１,京成本線/堀切菖蒲園駅 歩9分,京成本線/お花茶屋駅 歩16分,京成押上線/四ツ木駅 歩17分,新築,2階建,1階,5.6万円,3000円,-/-/-/-,ワンルーム,17.17m
2244,京成本線 堀切菖蒲園駅 2階建 新築,賃貸アパート,東京都葛飾区堀切１,京成本線/堀切菖蒲園駅 歩9分,京成本線/お花茶屋駅 歩16分,京成押上線/四ツ木駅 歩17分,新築,2階建,1階,5.7万円,3000円,-/-/-/-,ワンルーム,16.06m
2245,ＰＲＯＢＡＮＫ堀切,賃貸アパート,東京都葛飾区堀切１,京成本線/堀切菖蒲園駅 歩9分,京成本線/お花茶屋駅 歩15分,京成押上線/四ツ木駅 歩17分,築1年,2階建,1階,5.6万円,3000円,-/-/-/-,ワンルーム,17.17m
2246,ＰＲＯＢＡＮＫ堀切,賃貸アパート,東京都葛飾区堀切１,京成本線/堀切菖蒲園駅 歩9分,京成本線/お花茶屋駅 歩15分,京成押上線/四ツ木駅 歩17分,築1年,2階建,1階,5.7万円,3000円,-/-/-/-,ワンルーム,16.06m
2247,エクセルコート,賃貸アパート,東京都葛飾区堀切４,京成本線/堀切菖蒲園駅 歩5分,東武伊勢崎線/堀切駅 歩12分,東京メトロ千代田線/綾瀬駅 歩26分,新築,3階建,1階,5.6万円,3000円,-/-/-/-,ワンルーム,16.48m
2248,エクセルコート,賃貸アパート,東京都葛飾区堀切４,京成本線/堀切菖蒲園駅 歩5分,東武伊勢崎線/堀切駅 歩12分,東京メトロ千代田線/綾瀬駅 歩26分,新築,3階建,1階,5.6万円,3000円,-/-/-/-,ワンルーム,16.48m
2249,エクセルコート,賃貸アパート,東京都葛飾区堀切４,京成本線/堀切菖蒲園駅 歩5分,東武伊勢崎線/堀切駅 歩12分,東京メトロ千代田線/綾瀬駅 歩26分,新築,3階建,2階,5.8万円,3000円,-/-/-/-,ワンルーム,16.48m
